Filename,Predictions
147626.png,cat
147627.png,cat
147628.png,cat
147629.png,cat
14763.png,bird
147630.png,deer
147631.png,automobile
147632.png,deer
147633.png,airplane
147634.png,ship
147635.png,bird
147636.png,bird
147637.png,deer
147638.png,cat
147639.png,airplane
14764.png,truck
147640.png,truck
147641.png,dog
147642.png,bird
147643.png,airplane
147644.png,deer
147645.png,bird
147646.png,truck
147647.png,truck
147648.png,frog
147649.png,ship
14765.png,deer
147650.png,dog
147651.png,ship
147652.png,automobile
147653.png,truck
147654.png,automobile
147655.png,cat
147656.png,truck
147657.png,dog
147658.png,dog
147659.png,truck
14766.png,deer
147660.png,automobile
147661.png,horse
147662.png,bird
147663.png,bird
147664.png,deer
147665.png,bird
147666.png,cat
147667.png,bird
147668.png,deer
147669.png,truck
14767.png,ship
147670.png,airplane
147671.png,cat
147672.png,bird
147673.png,ship
147674.png,cat
147675.png,cat
147676.png,bird
147677.png,truck
147678.png,deer
147679.png,truck
14768.png,deer
147680.png,dog
147681.png,bird
147682.png,dog
147683.png,cat
147684.png,bird
147685.png,airplane
147686.png,cat
147687.png,airplane
147688.png,automobile
147689.png,ship
14769.png,cat
147690.png,cat
147691.png,truck
147692.png,ship
147693.png,truck
147694.png,airplane
147695.png,airplane
147696.png,airplane
147697.png,bird
147698.png,cat
147699.png,horse
1477.png,deer
14770.png,truck
147700.png,dog
147701.png,truck
147702.png,frog
147703.png,frog
147704.png,airplane
147705.png,dog
147706.png,bird
147707.png,cat
147708.png,bird
147709.png,automobile
14771.png,cat
147710.png,deer
147711.png,truck
147712.png,dog
147713.png,airplane
147714.png,dog
147715.png,deer
147716.png,airplane
147717.png,cat
147718.png,airplane
147719.png,cat
14772.png,frog
147720.png,bird
147721.png,horse
147722.png,horse
147723.png,truck
147724.png,truck
147725.png,deer
147726.png,bird
147727.png,truck
147728.png,cat
147729.png,deer
14773.png,ship
147730.png,bird
147731.png,bird
147732.png,frog
147733.png,deer
147734.png,truck
147735.png,dog
147736.png,cat
147737.png,deer
147738.png,deer
147739.png,automobile
14774.png,airplane
147740.png,ship
147741.png,deer
147742.png,cat
147743.png,deer
147744.png,cat
147745.png,ship
147746.png,ship
147747.png,frog
147748.png,deer
147749.png,airplane
14775.png,deer
147750.png,dog
147751.png,airplane
147752.png,ship
147753.png,bird
147754.png,deer
147755.png,ship
147756.png,deer
147757.png,dog
147758.png,dog
147759.png,dog
14776.png,cat
147760.png,frog
147761.png,truck
147762.png,frog
147763.png,deer
147764.png,airplane
147765.png,dog
147766.png,bird
147767.png,deer
147768.png,frog
147769.png,bird
14777.png,deer
147770.png,ship
147771.png,cat
147772.png,cat
147773.png,deer
147774.png,automobile
147775.png,truck
147776.png,dog
147777.png,cat
147778.png,cat
147779.png,truck
14778.png,cat
147780.png,cat
147781.png,deer
147782.png,truck
147783.png,airplane
147784.png,deer
147785.png,bird
147786.png,bird
147787.png,dog
147788.png,automobile
147789.png,cat
14779.png,deer
147790.png,cat
147791.png,deer
147792.png,horse
147793.png,bird
147794.png,ship
147795.png,dog
147796.png,deer
147797.png,deer
147798.png,airplane
147799.png,cat
1478.png,truck
14780.png,cat
147800.png,deer
147801.png,truck
147802.png,bird
147803.png,deer
147804.png,dog
147805.png,deer
147806.png,dog
147807.png,deer
147808.png,cat
147809.png,frog
14781.png,cat
147810.png,truck
147811.png,cat
147812.png,truck
147813.png,ship
147814.png,cat
147815.png,cat
147816.png,airplane
147817.png,airplane
147818.png,deer
147819.png,horse
14782.png,frog
147820.png,airplane
147821.png,dog
147822.png,airplane
147823.png,cat
147824.png,truck
147825.png,dog
147826.png,cat
147827.png,deer
147828.png,dog
147829.png,ship
14783.png,bird
147830.png,bird
147831.png,deer
147832.png,frog
147833.png,cat
147834.png,frog
147835.png,frog
147836.png,horse
147837.png,frog
147838.png,bird
147839.png,truck
14784.png,dog
147840.png,deer
147841.png,frog
147842.png,deer
147843.png,cat
147844.png,truck
147845.png,dog
147846.png,deer
147847.png,truck
147848.png,deer
147849.png,airplane
14785.png,ship
147850.png,ship
147851.png,deer
147852.png,deer
147853.png,frog
147854.png,deer
147855.png,cat
147856.png,truck
147857.png,bird
147858.png,truck
147859.png,deer
14786.png,bird
147860.png,airplane
147861.png,automobile
147862.png,truck
147863.png,cat
147864.png,ship
147865.png,deer
147866.png,ship
147867.png,deer
147868.png,airplane
147869.png,airplane
14787.png,deer
147870.png,deer
147871.png,cat
147872.png,dog
147873.png,ship
147874.png,automobile
147875.png,truck
147876.png,deer
147877.png,dog
147878.png,bird
147879.png,dog
14788.png,deer
147880.png,bird
147881.png,cat
147882.png,automobile
147883.png,deer
147884.png,truck
147885.png,ship
147886.png,cat
147887.png,airplane
147888.png,frog
147889.png,dog
14789.png,deer
147890.png,airplane
147891.png,ship
147892.png,deer
147893.png,deer
147894.png,dog
147895.png,bird
147896.png,cat
147897.png,truck
147898.png,cat
147899.png,automobile
1479.png,truck
14790.png,automobile
147900.png,cat
147901.png,frog
147902.png,bird
147903.png,bird
147904.png,deer
147905.png,airplane
147906.png,deer
147907.png,automobile
147908.png,dog
147909.png,deer
14791.png,truck
147910.png,frog
147911.png,cat
147912.png,cat
147913.png,cat
147914.png,cat
147915.png,deer
147916.png,cat
147917.png,airplane
147918.png,truck
147919.png,deer
14792.png,ship
147920.png,deer
147921.png,bird
147922.png,truck
147923.png,truck
147924.png,airplane
147925.png,bird
147926.png,automobile
147927.png,truck
147928.png,bird
147929.png,airplane
14793.png,bird
147930.png,automobile
147931.png,ship
147932.png,cat
147933.png,deer
147934.png,automobile
147935.png,cat
147936.png,deer
147937.png,cat
147938.png,dog
147939.png,airplane
14794.png,ship
147940.png,bird
147941.png,airplane
147942.png,truck
147943.png,frog
147944.png,dog
147945.png,truck
147946.png,dog
147947.png,deer
147948.png,automobile
147949.png,deer
14795.png,dog
147950.png,automobile
147951.png,dog
147952.png,automobile
147953.png,dog
147954.png,deer
147955.png,bird
147956.png,truck
147957.png,frog
147958.png,truck
147959.png,cat
14796.png,airplane
147960.png,truck
147961.png,deer
147962.png,frog
147963.png,bird
147964.png,ship
147965.png,airplane
147966.png,frog
147967.png,truck
147968.png,frog
147969.png,dog
14797.png,deer
147970.png,dog
147971.png,cat
147972.png,ship
147973.png,dog
147974.png,deer
147975.png,bird
147976.png,airplane
147977.png,dog
147978.png,airplane
147979.png,truck
14798.png,frog
147980.png,dog
147981.png,cat
147982.png,frog
147983.png,cat
147984.png,truck
147985.png,airplane
147986.png,dog
147987.png,deer
147988.png,truck
147989.png,deer
14799.png,truck
147990.png,cat
147991.png,deer
147992.png,dog
147993.png,ship
147994.png,bird
147995.png,bird
147996.png,truck
147997.png,deer
147998.png,frog
147999.png,dog
148.png,automobile
1480.png,dog
14800.png,dog
148000.png,cat
148001.png,dog
148002.png,truck
148003.png,deer
148004.png,truck
148005.png,bird
148006.png,deer
148007.png,automobile
148008.png,bird
148009.png,deer
14801.png,dog
148010.png,cat
148011.png,dog
148012.png,deer
148013.png,cat
148014.png,automobile
148015.png,truck
148016.png,deer
148017.png,deer
148018.png,ship
148019.png,bird
14802.png,cat
148020.png,cat
148021.png,truck
148022.png,cat
148023.png,airplane
148024.png,ship
148025.png,dog
148026.png,truck
148027.png,dog
148028.png,truck
148029.png,cat
14803.png,deer
148030.png,bird
148031.png,airplane
148032.png,cat
148033.png,airplane
148034.png,truck
148035.png,cat
148036.png,cat
148037.png,cat
148038.png,ship
148039.png,frog
14804.png,bird
148040.png,bird
148041.png,dog
148042.png,automobile
148043.png,cat
148044.png,bird
148045.png,ship
148046.png,truck
148047.png,deer
148048.png,frog
148049.png,cat
14805.png,ship
148050.png,truck
148051.png,bird
148052.png,cat
148053.png,truck
148054.png,dog
148055.png,cat
148056.png,deer
148057.png,truck
148058.png,cat
148059.png,automobile
14806.png,deer
148060.png,deer
148061.png,automobile
148062.png,horse
148063.png,ship
148064.png,automobile
148065.png,frog
148066.png,bird
148067.png,deer
148068.png,automobile
148069.png,bird
14807.png,bird
148070.png,truck
148071.png,dog
148072.png,bird
148073.png,cat
148074.png,dog
148075.png,deer
148076.png,dog
148077.png,horse
148078.png,bird
148079.png,airplane
14808.png,dog
148080.png,bird
148081.png,bird
148082.png,ship
148083.png,truck
148084.png,dog
148085.png,ship
148086.png,dog
148087.png,cat
148088.png,bird
148089.png,truck
14809.png,deer
148090.png,airplane
148091.png,airplane
148092.png,deer
148093.png,ship
148094.png,dog
148095.png,cat
148096.png,frog
148097.png,deer
148098.png,bird
148099.png,bird
1481.png,bird
14810.png,truck
148100.png,truck
148101.png,dog
148102.png,automobile
148103.png,horse
148104.png,cat
148105.png,dog
148106.png,deer
148107.png,bird
148108.png,ship
148109.png,dog
14811.png,deer
148110.png,cat
148111.png,deer
148112.png,deer
148113.png,bird
148114.png,bird
148115.png,airplane
148116.png,ship
148117.png,airplane
148118.png,truck
148119.png,bird
14812.png,truck
148120.png,dog
148121.png,dog
148122.png,deer
148123.png,cat
148124.png,bird
148125.png,deer
148126.png,automobile
148127.png,deer
148128.png,deer
148129.png,cat
14813.png,horse
148130.png,airplane
148131.png,ship
148132.png,ship
148133.png,deer
148134.png,deer
148135.png,deer
148136.png,cat
148137.png,dog
148138.png,ship
148139.png,deer
14814.png,frog
148140.png,airplane
148141.png,dog
148142.png,automobile
148143.png,truck
148144.png,cat
148145.png,deer
148146.png,dog
148147.png,cat
148148.png,cat
148149.png,deer
14815.png,cat
148150.png,truck
148151.png,bird
148152.png,bird
148153.png,frog
148154.png,dog
148155.png,cat
148156.png,cat
148157.png,cat
148158.png,dog
148159.png,frog
14816.png,dog
148160.png,dog
148161.png,cat
148162.png,frog
148163.png,truck
148164.png,cat
148165.png,automobile
148166.png,frog
148167.png,airplane
148168.png,deer
148169.png,automobile
14817.png,truck
148170.png,cat
148171.png,dog
148172.png,cat
148173.png,truck
148174.png,deer
148175.png,bird
148176.png,airplane
148177.png,dog
148178.png,deer
148179.png,frog
14818.png,horse
148180.png,cat
148181.png,truck
148182.png,truck
148183.png,ship
148184.png,ship
148185.png,cat
148186.png,cat
148187.png,truck
148188.png,bird
148189.png,deer
14819.png,truck
148190.png,deer
148191.png,cat
148192.png,cat
148193.png,dog
148194.png,cat
148195.png,deer
148196.png,deer
148197.png,dog
148198.png,deer
148199.png,cat
1482.png,dog
14820.png,cat
148200.png,airplane
148201.png,cat
148202.png,cat
148203.png,ship
148204.png,cat
148205.png,truck
148206.png,bird
148207.png,ship
148208.png,cat
148209.png,bird
14821.png,bird
148210.png,truck
148211.png,deer
148212.png,deer
148213.png,cat
148214.png,dog
148215.png,ship
148216.png,deer
148217.png,truck
148218.png,deer
148219.png,frog
14822.png,ship
148220.png,ship
148221.png,dog
148222.png,cat
148223.png,cat
148224.png,truck
148225.png,airplane
148226.png,automobile
148227.png,deer
148228.png,bird
148229.png,dog
14823.png,ship
148230.png,bird
148231.png,dog
148232.png,cat
148233.png,deer
148234.png,ship
148235.png,deer
148236.png,deer
148237.png,bird
148238.png,dog
148239.png,bird
14824.png,automobile
148240.png,truck
148241.png,truck
148242.png,ship
148243.png,deer
148244.png,bird
148245.png,deer
148246.png,horse
148247.png,dog
148248.png,cat
148249.png,bird
14825.png,truck
148250.png,deer
148251.png,truck
148252.png,ship
148253.png,cat
148254.png,bird
148255.png,cat
148256.png,automobile
148257.png,airplane
148258.png,bird
148259.png,truck
14826.png,truck
148260.png,airplane
148261.png,horse
148262.png,deer
148263.png,truck
148264.png,cat
148265.png,cat
148266.png,deer
148267.png,frog
148268.png,bird
148269.png,bird
14827.png,cat
148270.png,deer
148271.png,bird
148272.png,deer
148273.png,frog
148274.png,deer
148275.png,truck
148276.png,bird
148277.png,dog
148278.png,cat
148279.png,ship
14828.png,cat
148280.png,deer
148281.png,dog
148282.png,airplane
148283.png,cat
148284.png,bird
148285.png,frog
148286.png,deer
148287.png,deer
148288.png,airplane
148289.png,cat
14829.png,ship
148290.png,cat
148291.png,horse
148292.png,dog
148293.png,deer
148294.png,deer
148295.png,cat
148296.png,frog
148297.png,truck
148298.png,automobile
148299.png,horse
1483.png,airplane
14830.png,bird
148300.png,deer
148301.png,cat
148302.png,deer
148303.png,airplane
148304.png,deer
148305.png,cat
148306.png,deer
148307.png,cat
148308.png,dog
148309.png,dog
14831.png,ship
148310.png,dog
148311.png,airplane
148312.png,deer
148313.png,frog
148314.png,ship
148315.png,dog
148316.png,cat
148317.png,deer
148318.png,truck
148319.png,automobile
14832.png,bird
148320.png,ship
148321.png,bird
148322.png,deer
148323.png,ship
148324.png,deer
148325.png,bird
148326.png,ship
148327.png,airplane
148328.png,truck
148329.png,deer
14833.png,airplane
148330.png,automobile
148331.png,truck
148332.png,deer
148333.png,truck
148334.png,cat
148335.png,automobile
148336.png,cat
148337.png,bird
148338.png,bird
148339.png,frog
14834.png,deer
148340.png,bird
148341.png,truck
148342.png,dog
148343.png,cat
148344.png,bird
148345.png,truck
148346.png,ship
148347.png,bird
148348.png,dog
148349.png,truck
14835.png,deer
148350.png,deer
148351.png,ship
148352.png,truck
148353.png,cat
148354.png,ship
148355.png,ship
148356.png,bird
148357.png,dog
148358.png,bird
148359.png,dog
14836.png,deer
148360.png,cat
148361.png,bird
148362.png,frog
148363.png,deer
148364.png,cat
148365.png,deer
148366.png,deer
148367.png,cat
148368.png,cat
148369.png,cat
14837.png,automobile
148370.png,deer
148371.png,ship
148372.png,deer
148373.png,dog
148374.png,bird
148375.png,dog
148376.png,ship
148377.png,truck
148378.png,cat
148379.png,frog
14838.png,deer
148380.png,cat
148381.png,ship
148382.png,ship
148383.png,bird
148384.png,horse
148385.png,deer
148386.png,cat
148387.png,airplane
148388.png,cat
148389.png,cat
14839.png,ship
148390.png,horse
148391.png,deer
148392.png,bird
148393.png,dog
148394.png,automobile
148395.png,truck
148396.png,deer
148397.png,cat
148398.png,dog
148399.png,cat
1484.png,truck
14840.png,cat
148400.png,truck
148401.png,dog
148402.png,cat
148403.png,dog
148404.png,cat
148405.png,truck
148406.png,deer
148407.png,cat
148408.png,deer
148409.png,horse
14841.png,truck
148410.png,ship
148411.png,airplane
148412.png,cat
148413.png,cat
148414.png,truck
148415.png,cat
148416.png,truck
148417.png,cat
148418.png,dog
148419.png,ship
14842.png,dog
148420.png,deer
148421.png,deer
148422.png,cat
148423.png,bird
148424.png,bird
148425.png,dog
148426.png,cat
148427.png,dog
148428.png,cat
148429.png,dog
14843.png,cat
148430.png,dog
148431.png,truck
148432.png,bird
148433.png,cat
148434.png,deer
148435.png,cat
148436.png,dog
148437.png,cat
148438.png,deer
148439.png,airplane
14844.png,airplane
148440.png,deer
148441.png,bird
148442.png,airplane
148443.png,automobile
148444.png,bird
148445.png,horse
148446.png,truck
148447.png,airplane
148448.png,automobile
148449.png,dog
14845.png,horse
148450.png,airplane
148451.png,deer
148452.png,deer
148453.png,bird
148454.png,cat
148455.png,ship
148456.png,cat
148457.png,cat
148458.png,dog
148459.png,deer
14846.png,bird
148460.png,frog
148461.png,bird
148462.png,deer
148463.png,dog
148464.png,cat
148465.png,deer
148466.png,cat
148467.png,truck
148468.png,airplane
148469.png,airplane
14847.png,ship
148470.png,ship
148471.png,dog
148472.png,cat
148473.png,airplane
148474.png,truck
148475.png,deer
148476.png,deer
148477.png,cat
148478.png,truck
148479.png,automobile
14848.png,airplane
148480.png,deer
148481.png,bird
148482.png,dog
148483.png,deer
148484.png,ship
148485.png,ship
148486.png,ship
148487.png,dog
148488.png,deer
148489.png,airplane
14849.png,deer
148490.png,deer
148491.png,cat
148492.png,ship
148493.png,bird
148494.png,truck
148495.png,ship
148496.png,deer
148497.png,deer
148498.png,deer
148499.png,airplane
1485.png,deer
14850.png,bird
148500.png,deer
148501.png,deer
148502.png,dog
148503.png,truck
148504.png,dog
148505.png,ship
148506.png,deer
148507.png,cat
148508.png,frog
148509.png,truck
14851.png,truck
148510.png,dog
148511.png,automobile
148512.png,cat
148513.png,bird
148514.png,deer
148515.png,dog
148516.png,deer
148517.png,dog
148518.png,horse
148519.png,dog
14852.png,dog
148520.png,ship
148521.png,cat
148522.png,frog
148523.png,bird
148524.png,automobile
148525.png,frog
148526.png,automobile
148527.png,deer
148528.png,airplane
148529.png,cat
14853.png,ship
148530.png,frog
148531.png,dog
148532.png,deer
148533.png,ship
148534.png,dog
148535.png,cat
148536.png,dog
148537.png,dog
148538.png,ship
148539.png,horse
14854.png,dog
148540.png,automobile
148541.png,dog
148542.png,dog
148543.png,deer
148544.png,cat
148545.png,deer
148546.png,dog
148547.png,deer
148548.png,cat
148549.png,ship
14855.png,ship
148550.png,automobile
148551.png,airplane
148552.png,cat
148553.png,airplane
148554.png,dog
148555.png,deer
148556.png,cat
